"","Condition","Percent","paradigm","name","slopes"
"1","V1_45","0","task","Homo",0.025269626656389
"2","V1_45","0","task","Hetero",0.0150758705036811
"3","V1_45","0","task","Homo",0.00721541896508985
"4","V1_45","0","task","Hetero",0.0137328072346719
"5","V1_45","0","task","Homo",0.036988772086976
"6","V1_45","0","task","Hetero",0.044961892176404
"7","V1_45","0","task","Homo",0.0133724448258307
"8","V1_45","0","task","Hetero",0.00949228698173046
"9","V1_45","0","task","Homo",0.0650998754598424
"10","V1_45","0","task","Hetero",0.0700703085389806
"11","V1_45","0","task","Homo",0.0329168112888079
"12","V1_45","0","task","Hetero",0.0313777616759121
"13","V1_45","0","task","Homo",0.012962814962814
"14","V1_45","0","task","Hetero",0.011512632754097
"15","V1_45","0","task","Homo",0
"16","V1_45","0","task","Hetero",0
"17","V1_45","0","task","Homo",0.0984197607971245
"18","V1_45","0","task","Hetero",0.102498415104532
"19","V1_45","0","task","Homo",0.0623528189975958
"20","V1_45","0","task","Hetero",0.0732603601859158
"21","V1_45","10","task","Homo",0.0309540895865963
"22","V1_45","10","task","Hetero",0.022615304479198
"23","V1_45","10","task","Homo",0.0148897548198083
"24","V1_45","10","task","Hetero",0.0270889860946213
"25","V1_45","10","task","Homo",0.048872386966754
"26","V1_45","10","task","Hetero",0.0472348818905001
"27","V1_45","10","task","Homo",0.0309390336420514
"28","V1_45","10","task","Hetero",0.0341554810593451
"29","V1_45","10","task","Homo",0.105157093417715
"30","V1_45","10","task","Hetero",0.0804663848208783
"31","V1_45","10","task","Homo",0.0420232044099265
"32","V1_45","10","task","Hetero",0.0347314661171229
"33","V1_45","10","task","Homo",0.0146443235607773
"34","V1_45","10","task","Hetero",0.0165139870868438
"35","V1_45","10","task","Homo",0.044351111364201
"36","V1_45","10","task","Hetero",0.0141119981499806
"37","V1_45","10","task","Homo",0.0907191500972695
"38","V1_45","10","task","Hetero",0.0833109596711727
"39","V1_45","10","task","Homo",0.0611905309131459
"40","V1_45","10","task","Hetero",0.0521189830088436
"41","V1_45","20","task","Homo",0.0267796428645774
"42","V1_45","20","task","Hetero",0.0168899930200511
"43","V1_45","20","task","Homo",0.0156869388160238
"44","V1_45","20","task","Hetero",0.0207043339703609
"45","V1_45","20","task","Homo",0.0455458108485603
"46","V1_45","20","task","Hetero",0.0451248538465661
"47","V1_45","20","task","Homo",0.0316874824259735
"48","V1_45","20","task","Hetero",0.0242504341009503
"49","V1_45","20","task","Homo",0.0866267562797734
"50","V1_45","20","task","Hetero",0.0759827499317968
"51","V1_45","20","task","Homo",0.0454180601723228
"52","V1_45","20","task","Hetero",0.0368893829051881
"53","V1_45","20","task","Homo",0.0127484278124786
"54","V1_45","20","task","Hetero",0.0132321741032316
"55","V1_45","20","task","Homo",0.0298116345263001
"56","V1_45","20","task","Hetero",0.0199134033930816
"57","V1_45","20","task","Homo",0.0663378621310177
"58","V1_45","20","task","Hetero",0.0764254823431874
"59","V1_45","20","task","Homo",0.05203303801084
"60","V1_45","20","task","Hetero",0.0459234186223785
"61","V1_45","40","task","Homo",0.032858019836902
"62","V1_45","40","task","Hetero",0.0208490510088945
"63","V1_45","40","task","Homo",0.0164736814957806
"64","V1_45","40","task","Hetero",0.0183233440127237
"65","V1_45","40","task","Homo",0.0430588032573996
"66","V1_45","40","task","Hetero",0.0444410833450689
"67","V1_45","40","task","Homo",0.0297410448729536
"68","V1_45","40","task","Hetero",0.0163928293542297
"69","V1_45","40","task","Homo",0.0700998331954705
"70","V1_45","40","task","Hetero",0.0636724134326923
"71","V1_45","40","task","Homo",0.0385181184478566
"72","V1_45","40","task","Hetero",0.031444469189257
"73","V1_45","40","task","Homo",0.0122379423666697
"74","V1_45","40","task","Hetero",0.0128248611922883
"75","V1_45","40","task","Homo",0.0346950750498537
"76","V1_45","40","task","Hetero",0.0247611427455157
"77","V1_45","40","task","Homo",0.065638726275333
"78","V1_45","40","task","Hetero",0.0612668493588858
"79","V1_45","40","task","Homo",0.0413350358094491
"80","V1_45","40","task","Hetero",0.0397514572525494
"81","V1_45","60","task","Homo",0.0341805413884684
"82","V1_45","60","task","Hetero",0.0231652452665982
"83","V1_45","60","task","Homo",0.0181235101665814
"84","V1_45","60","task","Hetero",0.0182381281631273
"85","V1_45","60","task","Homo",0.0403213955432298
"86","V1_45","60","task","Hetero",0.0431609989667092
"87","V1_45","60","task","Homo",0.0208669200742694
"88","V1_45","60","task","Hetero",0.0151032824390273
"89","V1_45","60","task","Homo",0.0604070856109506
"90","V1_45","60","task","Hetero",0.0589312032965329
"91","V1_45","60","task","Homo",0.0332495644014169
"92","V1_45","60","task","Hetero",0.0304679750913054
"93","V1_45","60","task","Homo",0.0156584268185599
"94","V1_45","60","task","Hetero",0.0142511793954001
"95","V1_45","60","task","Homo",0.0340561544651825
"96","V1_45","60","task","Hetero",0.0214722000559541
"97","V1_45","60","task","Homo",0.063665885320543
"98","V1_45","60","task","Hetero",0.0734143958176089
"99","V1_45","60","task","Homo",0.0366885430449365
"100","V1_45","60","task","Hetero",0.0361666090390462
"101","V1_45","100","task","Homo",0.0299975338744109
"102","V1_45","100","task","Hetero",0.0270083736954404
"103","V1_45","100","task","Homo",0.0214423598243291
"104","V1_45","100","task","Hetero",0.0275922665649672
"105","V1_45","100","task","Homo",0.0423754951244987
"106","V1_45","100","task","Hetero",0.0428787922557342
"107","V1_45","100","task","Homo",0.0222462882449022
"108","V1_45","100","task","Hetero",0.0158252245231881
"109","V1_45","100","task","Homo",0.0626200192594758
"110","V1_45","100","task","Hetero",0.0599827174323984
"111","V1_45","100","task","Homo",0.0358247117125648
"112","V1_45","100","task","Hetero",0.0325500872717327
"113","V1_45","100","task","Homo",0.0160147988617205
"114","V1_45","100","task","Hetero",0.0149977705930979
"115","V1_45","100","task","Homo",0.0639628585011298
"116","V1_45","100","task","Hetero",0.0741962107774032
"117","V1_45","100","task","Homo",0.0779694123517633
"118","V1_45","100","task","Hetero",0.0642252812167895
"119","V1_45","100","task","Homo",0.0385495035115374
"120","V1_45","100","task","Hetero",0.0334259922470735
"121","V1_90","0","task","Homo",0.0162883672112145
"122","V1_90","0","task","Hetero",0.0080257762309244
"123","V1_90","0","task","Homo",0.0196224264859504
"124","V1_90","0","task","Hetero",0.0109380215194273
"125","V1_90","0","task","Homo",0.0518196749456828
"126","V1_90","0","task","Hetero",0.0612819121878747
"127","V1_90","0","task","Homo",0.0551929086864568
"128","V1_90","0","task","Hetero",0.0403615957660808
"129","V1_90","0","task","Homo",0.0507384311199124
"130","V1_90","0","task","Hetero",0.0531220445934175
"131","V1_90","0","task","Homo",0.0298767286101172
"132","V1_90","0","task","Hetero",0.00931781989958445
"133","V1_90","0","task","Homo",0.0276594255329929
"134","V1_90","0","task","Hetero",0.0204607694794695
"135","V1_90","0","task","Homo",0.0261462500807176
"136","V1_90","0","task","Hetero",0.0196352433341451
"137","V1_90","0","task","Homo",0.0333896641102531
"138","V1_90","0","task","Hetero",0.0361006247799156
"139","V1_90","0","task","Homo",0.0289701051841539
"140","V1_90","0","task","Hetero",0.0274474537583974
"141","V1_90","10","task","Homo",0.032132980683936
"142","V1_90","10","task","Hetero",0.0126767983407595
"143","V1_90","10","task","Homo",0.0364841896092714
"144","V1_90","10","task","Hetero",0.0296120360721509
"145","V1_90","10","task","Homo",0.054933950604572
"146","V1_90","10","task","Hetero",0.0400934839411509
"147","V1_90","10","task","Homo",0.039409257833853
"148","V1_90","10","task","Hetero",0.0273671141975146
"149","V1_90","10","task","Homo",0.0815966955244859
"150","V1_90","10","task","Hetero",0.0626070570475542
"151","V1_90","10","task","Homo",0.0444695315576358
"152","V1_90","10","task","Hetero",0.0232752591111685
"153","V1_90","10","task","Homo",0.0271665459935287
"154","V1_90","10","task","Hetero",0.0184399215681487
"155","V1_90","10","task","Homo",0.0542816712001091
"156","V1_90","10","task","Hetero",0.0548105641425211
"157","V1_90","10","task","Homo",0.0415676831694462
"158","V1_90","10","task","Hetero",0.0418213025492891
"159","V1_90","10","task","Homo",0.0512919133297127
"160","V1_90","10","task","Hetero",0.0283926581625952
"161","V1_90","20","task","Homo",0.0243877853220269
"162","V1_90","20","task","Hetero",0.0152531712826112
"163","V1_90","20","task","Homo",0.0376589731562048
"164","V1_90","20","task","Hetero",0.0292961873483436
"165","V1_90","20","task","Homo",0.0454880544563429
"166","V1_90","20","task","Hetero",0.0335454818394097
"167","V1_90","20","task","Homo",0.0308451669125409
"168","V1_90","20","task","Hetero",0.0345774057229985
"169","V1_90","20","task","Homo",0.0780691865481504
"170","V1_90","20","task","Hetero",0.0514404429807893
"171","V1_90","20","task","Homo",0.0388793659422492
"172","V1_90","20","task","Hetero",0.0235974874778999
"173","V1_90","20","task","Homo",0.0229331383980946
"174","V1_90","20","task","Hetero",0.0209765089939366
"175","V1_90","20","task","Homo",0.0647700617322371
"176","V1_90","20","task","Hetero",0.0412158822832079
"177","V1_90","20","task","Homo",0.0567424953144998
"178","V1_90","20","task","Hetero",0.0520109882349617
"179","V1_90","20","task","Homo",0.0425883897776621
"180","V1_90","20","task","Hetero",0.0252980061108947
"181","V1_90","40","task","Homo",0.0340057821061431
"182","V1_90","40","task","Hetero",0.0216534320573304
"183","V1_90","40","task","Homo",0.0359550854781561
"184","V1_90","40","task","Hetero",0.0250506933170384
"185","V1_90","40","task","Homo",0.0406538806117808
"186","V1_90","40","task","Hetero",0.0311893554036653
"187","V1_90","40","task","Homo",0.0321300548982369
"188","V1_90","40","task","Hetero",0.0321524270044503
"189","V1_90","40","task","Homo",0.0688026449971594
"190","V1_90","40","task","Hetero",0.0472340524564863
"191","V1_90","40","task","Homo",0.0349006827757316
"192","V1_90","40","task","Hetero",0.0255457577716205
"193","V1_90","40","task","Homo",0.0214169811978162
"194","V1_90","40","task","Hetero",0.0173898465979433
"195","V1_90","40","task","Homo",0.0484811404652595
"196","V1_90","40","task","Hetero",0.0377532213766311
"197","V1_90","40","task","Homo",0.0524029743101194
"198","V1_90","40","task","Hetero",0.0581758791647813
"199","V1_90","40","task","Homo",0.0384405344148659
"200","V1_90","40","task","Hetero",0.0219992556418239
"201","V1_90","60","task","Homo",0.0315429588831349
"202","V1_90","60","task","Hetero",0.0246835751448918
"203","V1_90","60","task","Homo",0.0341313698695039
"204","V1_90","60","task","Hetero",0.0231912181606143
"205","V1_90","60","task","Homo",0.0365379698371664
"206","V1_90","60","task","Hetero",0.0287410195606422
"207","V1_90","60","task","Homo",0.0287028528016909
"208","V1_90","60","task","Hetero",0.0261542484931343
"209","V1_90","60","task","Homo",0.0574839779896969
"210","V1_90","60","task","Hetero",0.0478597900072218
"211","V1_90","60","task","Homo",0.0301694405396548
"212","V1_90","60","task","Hetero",0.0237732167064316
"213","V1_90","60","task","Homo",0.018392900362588
"214","V1_90","60","task","Hetero",0.014824464138717
"215","V1_90","60","task","Homo",0.0406942846721054
"216","V1_90","60","task","Hetero",0.0255156343298585
"217","V1_90","60","task","Homo",0.0521350050719698
"218","V1_90","60","task","Hetero",0.0466856863802645
"219","V1_90","60","task","Homo",0.0315676316383619
"220","V1_90","60","task","Hetero",0.0200902270008947
"221","V1_90","100","task","Homo",0.0300295873618649
"222","V1_90","100","task","Hetero",0.0244959989791011
"223","V1_90","100","task","Homo",0.0356462397828251
"224","V1_90","100","task","Hetero",0.0272217946509122
"225","V1_90","100","task","Homo",0.0350034433571187
"226","V1_90","100","task","Hetero",0.0284500877408885
"227","V1_90","100","task","Homo",0.0259381899535741
"228","V1_90","100","task","Hetero",0.0251475080352785
"229","V1_90","100","task","Homo",0.0712257210420347
"230","V1_90","100","task","Hetero",0.052560694740807
"231","V1_90","100","task","Homo",0.0310543695631215
"232","V1_90","100","task","Hetero",0.027303653100768
"233","V1_90","100","task","Homo",0.0229805586259467
"234","V1_90","100","task","Hetero",0.0152605889171047
"235","V1_90","100","task","Homo",0.0727225406496552
"236","V1_90","100","task","Hetero",0.0582195629089262
"237","V1_90","100","task","Homo",0.0783002512632456
"238","V1_90","100","task","Hetero",0.0580586825107128
"239","V1_90","100","task","Homo",0.0290423642310984
"240","V1_90","100","task","Hetero",0.0267483668715978
"241","V1_135","0","task","Homo",0.00668492500673307
"242","V1_135","0","task","Hetero",0.0026345231915548
"243","V1_135","0","task","Homo",0
"244","V1_135","0","task","Hetero",0
"245","V1_135","0","task","Homo",0.0749659541165848
"246","V1_135","0","task","Hetero",0.0523939716703713
"247","V1_135","0","task","Homo",0.00252843596190649
"248","V1_135","0","task","Hetero",0.00542123686923039
"249","V1_135","0","task","Homo",0.037450893117981
"250","V1_135","0","task","Hetero",0.0186892784278798
"251","V1_135","0","task","Homo",0.00886738395102136
"252","V1_135","0","task","Hetero",0.0075746678382436
"253","V1_135","0","task","Homo",0.00202047852233491
"254","V1_135","0","task","Hetero",0.00279187479336144
"255","V1_135","0","task","Homo",0
"256","V1_135","0","task","Hetero",0
"257","V1_135","0","task","Homo",0.0507402273804247
"258","V1_135","0","task","Hetero",0.030021966418365
"259","V1_135","0","task","Homo",0.0199862538362906
"260","V1_135","0","task","Hetero",0.00696023239050357
"261","V1_135","10","task","Homo",0.0143030559777534
"262","V1_135","10","task","Hetero",0.0138091868677314
"263","V1_135","10","task","Homo",0.0228916470520571
"264","V1_135","10","task","Hetero",0.0145814971829444
"265","V1_135","10","task","Homo",0.0879867780218816
"266","V1_135","10","task","Hetero",0.0460823453662097
"267","V1_135","10","task","Homo",0.0220635670005687
"268","V1_135","10","task","Hetero",0.0150372337191745
"269","V1_135","10","task","Homo",0.0559035323425305
"270","V1_135","10","task","Hetero",0.0183014377676723
"271","V1_135","10","task","Homo",0.054750511722916
"272","V1_135","10","task","Hetero",0.0174173931638291
"273","V1_135","10","task","Homo",0.0156848342346314
"274","V1_135","10","task","Hetero",0.00987558734339704
"275","V1_135","10","task","Homo",0.0304924414155859
"276","V1_135","10","task","Hetero",0.00475084126323153
"277","V1_135","10","task","Homo",0.0594781347120456
"278","V1_135","10","task","Hetero",0.0353547339974097
"279","V1_135","10","task","Homo",0.0502850741940966
"280","V1_135","10","task","Hetero",0.0177757079099801
"281","V1_135","20","task","Homo",0.0251030957628781
"282","V1_135","20","task","Hetero",0.0187054274530086
"283","V1_135","20","task","Homo",0.0231250253438771
"284","V1_135","20","task","Hetero",0.0258189048445156
"285","V1_135","20","task","Homo",0.0723448313963882
"286","V1_135","20","task","Hetero",0.0401546329904129
"287","V1_135","20","task","Homo",0.023550134773863
"288","V1_135","20","task","Hetero",0.0178932857300464
"289","V1_135","20","task","Homo",0.0554232631883751
"290","V1_135","20","task","Hetero",0.026951255669961
"291","V1_135","20","task","Homo",0.0467366480305184
"292","V1_135","20","task","Hetero",0.0243626935710205
"293","V1_135","20","task","Homo",0.0234271908717109
"294","V1_135","20","task","Hetero",0.0120052616933756
"295","V1_135","20","task","Homo",0.0274799191659208
"296","V1_135","20","task","Hetero",0.00870457264980609
"297","V1_135","20","task","Homo",0.0443504965235537
"298","V1_135","20","task","Hetero",0.0331526278004653
"299","V1_135","20","task","Homo",0.048083984531165
"300","V1_135","20","task","Hetero",0.0279324052606293
"301","V1_135","40","task","Homo",0.0264006743564591
"302","V1_135","40","task","Hetero",0.0225303996830103
"303","V1_135","40","task","Homo",0.0201865431763008
"304","V1_135","40","task","Hetero",0.0254323708797674
"305","V1_135","40","task","Homo",0.0584989514258241
"306","V1_135","40","task","Hetero",0.0382177108440167
"307","V1_135","40","task","Homo",0.0208027925693456
"308","V1_135","40","task","Hetero",0.0194764659324348
"309","V1_135","40","task","Homo",0.0527794893363275
"310","V1_135","40","task","Hetero",0.0229178213450491
"311","V1_135","40","task","Homo",0.0385803775673698
"312","V1_135","40","task","Hetero",0.0210060091798332
"313","V1_135","40","task","Homo",0.0208587342197139
"314","V1_135","40","task","Hetero",0.0141129750521157
"315","V1_135","40","task","Homo",0.0256468851996716
"316","V1_135","40","task","Hetero",0.00925249610991351
"317","V1_135","40","task","Homo",0.0525434846555431
"318","V1_135","40","task","Hetero",0.0444208646702161
"319","V1_135","40","task","Homo",0.0366705937526969
"320","V1_135","40","task","Hetero",0.0233317924000921
"321","V1_135","60","task","Homo",0.0247324665095932
"322","V1_135","60","task","Hetero",0.0207557675295839
"323","V1_135","60","task","Homo",0.0195261737694923
"324","V1_135","60","task","Hetero",0.0173978487333724
"325","V1_135","60","task","Homo",0.0510995946741403
"326","V1_135","60","task","Hetero",0.0354854788680002
"327","V1_135","60","task","Homo",0.0180759908392873
"328","V1_135","60","task","Hetero",0.017573434285447
"329","V1_135","60","task","Homo",0.0451157647025769
"330","V1_135","60","task","Hetero",0.0239786204677654
"331","V1_135","60","task","Homo",0.0329702276077498
"332","V1_135","60","task","Hetero",0.021624078014776
"333","V1_135","60","task","Homo",0.0190237635536168
"334","V1_135","60","task","Hetero",0.0126149463192052
"335","V1_135","60","task","Homo",0.0261485808158692
"336","V1_135","60","task","Hetero",0.0110601249242473
"337","V1_135","60","task","Homo",0.0487353231666449
"338","V1_135","60","task","Hetero",0.0429522495221705
"339","V1_135","60","task","Homo",0.0312680275501694
"340","V1_135","60","task","Hetero",0.0215110507730709
"341","V1_135","100","task","Homo",0.0212938563118959
"342","V1_135","100","task","Hetero",0.0201863862826041
"343","V1_135","100","task","Homo",0.0227851778205807
"344","V1_135","100","task","Hetero",0.0194740867155307
"345","V1_135","100","task","Homo",0.0500983659704378
"346","V1_135","100","task","Hetero",0.0357671309166372
"347","V1_135","100","task","Homo",0.0171821003827642
