"","Condition","Percent","Homo","Hetero"
"162","V1_135","100",0.15930816677227,0.129882578533858
"163","V1_135","100",0.161293095558077,0.138011436066374
"164","PPC_45","0",0.042561218558613,0.0500452008523778
"165","PPC_45","0",0.053418695357584,0.0763600896326236
"166","PPC_45","0",0.15477140744398,0.171330295968412
"167","PPC_45","0",0.100850413376228,0.0899536442767342
"168","PPC_45","0",0.0702216776297909,0.0800867264885517
"169","PPC_45","0",0.095911822797126,0.0607521451820214
"170","PPC_45","10",0.156968602522749,0.151278160456534
"171","PPC_45","10",0.110238918203117,0.0763992414553679
"172","PPC_45","10",0.156187681468531,0.121640795281048
"173","PPC_45","10",0.17633958994505,0.133493053840643
"174","PPC_45","10",0.109574410182215,0.127455385169671
"175","PPC_45","10",0.146375102839029,0.138316497779782
"176","PPC_45","20",0.143665592690539,0.155868058530392
"177","PPC_45","20",0.122816540341106,0.126387116803218
"178","PPC_45","20",0.143913839663806,0.12839972939665
"179","PPC_45","20",0.161530753737454,0.141213469390887
"180","PPC_45","20",0.105624260731317,0.133146377638044
"181","PPC_45","20",0.161968283820421,0.195249091285423
"182","PPC_45","40",0.143406261116105,0.155057721367374
"183","PPC_45","40",0.123275337158069,0.127176813387819
"184","PPC_45","40",0.155852843653677,0.134164466203056
"185","PPC_45","40",0.150400953454975,0.140786614440214
"186","PPC_45","40",0.126248378644403,0.133172274707877
"187","PPC_45","40",0.169014656844457,0.180860215690873
"188","PPC_45","60",0.153000277769797,0.156325393672417
"189","PPC_45","60",0.111897640238375,0.149680030191148
"190","PPC_45","60",0.145623831591015,0.131307480611784
"191","PPC_45","60",0.133817852313271,0.139969721480154
"192","PPC_45","60",0.131309772278706,0.129890882103233
"193","PPC_45","60",0.165254792818116,0.156752487815063
"194","PPC_45","100",0.150949350047772,0.157486763507393
"195","PPC_45","100",0.137146081657625,0.149224711383325
"196","PPC_45","100",0.141395150032907,0.131496887113745
"197","PPC_45","100",0.133033442931581,0.150564780226796
"198","PPC_45","100",0.13057893694222,0.126770595558672
"199","PPC_45","100",0.143139043728014,0.161264416241247
"200","PPC_90","0",0,0
"201","PPC_90","0",0,0
"202","PPC_90","0",0,0
"203","PPC_90","0",0,0
"204","PPC_90","0",0,0
"205","PPC_90","0",0,0
"206","PPC_90","10",0.146345125076586,0.134399564945113
"207","PPC_90","10",0.164995691927327,0.0806402620576708
"208","PPC_90","10",0.137279889683347,0.113901003343192
"209","PPC_90","10",0.134042427734703,0.10020649225881
"210","PPC_90","10",0.133550736664377,0.135333826157284
"211","PPC_90","10",0.141551094248195,0.120160483943503
"212","PPC_90","20",0.158388024068091,0.146958226663855
"213","PPC_90","20",0.1783556431826,0.105808480841059
"214","PPC_90","20",0.157291463570764,0.115458866024309
"215","PPC_90","20",0.129984442108214,0.111739871837105
"216","PPC_90","20",0.101890488927896,0.134966973578602
"217","PPC_90","20",0.185922843983414,0.149197121533029
"218","PPC_90","40",0.154078840091057,0.144214252847012
"219","PPC_90","40",0.149512549992191,0.116332212324153
"220","PPC_90","40",0.159185632983913,0.115395416499012
"221","PPC_90","40",0.124979873174247,0.114123571935749
"222","PPC_90","40",0.112964699784676,0.127985492386779
"223","PPC_90","40",0.154792299392238,0.146865182103694
"224","PPC_90","60",0.153146774262445,0.142631644219445
"225","PPC_90","60",0.144020122520257,0.119522266484141
"226","PPC_90","60",0.166397198345172,0.115404047180198
"227","PPC_90","60",0.127078353486741,0.112929476793012
"228","PPC_90","60",0.131275896674999,0.129723740765614
"229","PPC_90","60",0.150957673234853,0.162925903826037
"230","PPC_90","100",0.152400420865723,0.13389659628626
"231","PPC_90","100",0.135038364593831,0.121327288863938
"232","PPC_90","100",0.159808356581152,0.120047361417933
"233","PPC_90","100",0.127481772796304,0.111645836121046
"234","PPC_90","100",0.135359391320962,0.132420331993629
"235","PPC_90","100",0.137824887451333,0.149728807372196
"236","PPC_135","0",0.046875056936996,0.0399274988975909
"237","PPC_135","0",-0.00105904875481702,0.0179268471751522
"238","PPC_135","0",0.158289388239396,0.080319990785851
"239","PPC_135","0",0.0492061790266516,0.000241314335844057
"240","PPC_135","0",0.102319074066453,0.0447497865857178
"241","PPC_135","0",0.100211900005091,0.0473632503264566
"242","PPC_135","10",0.153451664140427,0.139298525201305
"243","PPC_135","10",0.103476875984253,0.108502878633949
"244","PPC_135","10",0.181789392383263,0.173450902237406
"245","PPC_135","10",0.137358465795027,0.10698601784676
"246","PPC_135","10",0.227464549433463,0.124495850116267
"247","PPC_135","10",0.217640977004557,0.152760671294114
"248","PPC_135","20",0.149692110090026,0.139174972461444
"249","PPC_135","20",0.118394783914289,0.124160772830171
"250","PPC_135","20",0.17712839308268,0.197211993563697
"251","PPC_135","20",0.145899310640161,0.115685865078461
"252","PPC_135","20",0.185143081358378,0.142572467050623
"253","PPC_135","20",0.191718851229481,0.178939096272213
"254","PPC_135","40",0.141754379245813,0.133666706520308
"255","PPC_135","40",0.135459123844588,0.132863886768754
"256","PPC_135","40",0.163046997204518,0.171872710295359
"257","PPC_135","40",0.135664359839987,0.114917408313503
"258","PPC_135","40",0.178490202032568,0.149344830841689
"259","PPC_135","40",0.173676960543902,0.17016427281085
"260","PPC_135","60",0.138718241771611,0.133580024758829
"261","PPC_135","60",0.132880401514175,0.1445965021113
"262","PPC_135","60",0.151646882542609,0.157124398919556
"263","PPC_135","60",0.132415923430311,0.122025626048481
"264","PPC_135","60",0.168223993164728,0.138369357916626
"265","PPC_135","60",0.168213982412013,0.161660091287512
"266","PPC_135","100",0.139051313543398,0.138234388015739
"267","PPC_135","100",0.125697608465842,0.155816769996101
"268","PPC_135","100",0.145550103895638,0.153255265550949
"269","PPC_135","100",0.142257102176886,0.118112275218499
"270","PPC_135","100",0.153789840770192,0.131917700562132
"271","PPC_135","100",0.152360381772957,0.144487337033167
